Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;odd_H;odd_D;odd_A;odd_over25
SP1;16/03/2008;Villarreal;Zaragoza;2;0;H;1;0;H;1.72;3.6;4.75;1.85
SP1;22/03/2008;Mallorca;La Coruna;1;0;H;1;0;H;2.2;3.3;3.25;2.04
SP1;22/03/2008;Sevilla;Ath Madrid;1;2;A;0;1;A;1.85;3.6;4;1.71
SP1;23/03/2008;Ath Bilbao;Getafe;1;0;H;1;0;H;2.2;3.3;3.25;2.13
SP1;23/03/2008;Barcelona;Valladolid;4;1;H;1;1;D;1.22;6;12;1.66
SP1;23/03/2008;Levante;Villarreal;1;2;A;0;1;A;4.75;3.6;1.72;2
SP1;23/03/2008;Murcia;Espanol;4;0;H;1;0;H;3.1;3.25;2.3;2.1
SP1;23/03/2008;Osasuna;Betis;0;1;A;0;0;D;2.05;3.3;3.6;2.11
SP1;23/03/2008;Real Madrid;Valencia;2;3;A;1;1;D;1.5;3.8;7.25;1.82
SP1;23/03/2008;Santander;Recreativo;2;0;H;0;0;D;1.9;3.4;4;2.09
SP1;23/03/2008;Zaragoza;Almeria;1;1;D;0;0;D;1.8;3.6;4.33;2.01
SP1;29/03/2008;Betis;Barcelona;3;2;H;0;2;A;4.75;3.6;1.72;1.89
SP1;29/03/2008;Villarreal;Ath Madrid;3;0;H;2;0;H;2;3.4;3.75;1.94
SP1;30/03/2008;Almeria;Levante;2;1;H;2;0;H;1.57;3.75;6;2
SP1;30/03/2008;Espanol;Santander;0;3;A;0;2;A;2.1;3.3;3.5;2.13
SP1;30/03/2008;Getafe;Osasuna;0;2;A;0;1;A;2.2;3.2;3.4;2.17
SP1;30/03/2008;La Coruna;Murcia;3;1;H;1;1;D;1.8;3.4;4.75;2.05
SP1;30/03/2008;Real Madrid;Sevilla;3;1;H;2;1;H;1.85;3.4;4.33;1.61
SP1;30/03/2008;Recreativo;Ath Bilbao;1;1;D;1;0;H;2.37;3.3;2.9;2.13
SP1;30/03/2008;Valencia;Mallorca;0;3;A;0;2;A;1.9;3.4;4;1.96
SP1;30/03/2008;Valladolid;Zaragoza;2;1;H;0;1;A;2.35;3.3;3;2
SP1;05/04/2008;Mallorca;Real Madrid;1;1;D;0;1;A;3.4;3.4;2.1;1.76
SP1;05/04/2008;Osasuna;Recreativo;0;1;A;0;1;A;1.85;3.5;4.2;2.08
SP1;06/04/2008;Ath Bilbao;Espanol;1;0;H;1;0;H;2.2;3.25;3.3;2.1
SP1;06/04/2008;Ath Madrid;Almeria;6;3;H;4;3;H;1.61;3.75;5.5;1.97
SP1;06/04/2008;Barcelona;Getafe;0;0;D;0;0;D;1.33;4.75;9.5;1.68
SP1;06/04/2008;Levante;Valladolid;0;3;A;0;1;A;2.9;3.3;2.37;2.03
SP1;06/04/2008;Murcia;Valencia;1;0;H;1;0;H;2.9;3.3;2.37;2.01
SP1;06/04/2008;Santander;La Coruna;1;3;A;1;3;A;2;3.3;3.8;2.13
SP1;06/04/2008;Sevilla;Villarreal;2;0;H;1;0;H;2.1;3.4;3.4;1.66
SP1;06/04/2008;Zaragoza;Betis;0;3;A;0;2;A;1.95;3.3;4;1.95
SP1;12/04/2008;Recreativo;Barcelona;2;2;D;1;1;D;4.5;3.75;1.72;1.86
SP1;12/04/2008;Valencia;Santander;1;2;A;0;0;D;2.1;3.3;3.5;2.06
SP1;13/04/2008;Almeria;Villarreal;1;0;H;0;0;D;3.2;3.25;2.25;2.01
SP1;13/04/2008;Betis;Levante;0;1;A;0;0;D;1.44;4.2;7.5;1.86
SP1;13/04/2008;Espanol;Osasuna;0;1;A;0;1;A;2.25;3.25;3.2;2.04
SP1;13/04/2008;Getafe;Zaragoza;0;0;D;0;0;D;2.62;3.25;2.62;1.97
SP1;13/04/2008;La Coruna;Ath Bilbao;3;0;H;1;0;H;2.1;3.4;3.4;2.12
SP1;13/04/2008;Mallorca;Sevilla;2;3;A;0;1;A;2.8;3.4;2.4;1.71
SP1;13/04/2008;Real Madrid;Murcia;1;0;H;0;0;D;1.22;6;12;1.59
SP1;13/04/2008;Valladolid;Ath Madrid;1;1;D;0;0;D;2.62;3.3;2.62;1.81
SP1;19/04/2008;Ath Madrid;Betis;1;3;A;1;1;D;1.61;3.6;6;1.86
SP1;19/04/2008;Barcelona;Espanol;0;0;D;0;0;D;1.53;3.75;7;1.77
SP1;19/04/2008;Sevilla;Almeria;1;4;A;0;1;A;1.5;3.8;7.5;1.69
SP1;19/04/2008;Zaragoza;Recreativo;3;0;H;2;0;H;1.75;3.5;4.75;1.93
SP1;20/04/2008;Ath Bilbao;Valencia;5;1;H;1;0;H;2.37;3.3;2.9;2.12
SP1;20/04/2008;Levante;Getafe;3;1;H;2;0;H;3.25;3.3;2.2;2.07
SP1;20/04/2008;Murcia;Mallorca;1;4;A;0;2;A;2.62;3.3;2.6;2.06
SP1;20/04/2008;Osasuna;La Coruna;0;1;A;0;0;D;2.2;3.3;3.25;2.12
SP1;20/04/2008;Santander;Real Madrid;0;2;A;0;1;A;2.9;3.25;2.4;1.93
SP1;20/04/2008;Villarreal;Valladolid;2;0;H;1;0;H;1.66;3.5;5.5;1.87
SP1;26/04/2008;La Coruna;Barcelona;2;0;H;0;0;D;2.87;3.3;2.4;1.97
SP1;26/04/2008;Murcia;Sevilla;0;0;D;0;0;D;4.5;3.7;1.75;1.71
SP1;27/04/2008;Betis;Villarreal;0;1;A;0;1;A;2.75;3.3;2.5;1.96
SP1;27/04/2008;Espanol;Zaragoza;1;1;D;0;0;D;2.3;3.3;3;1.92
SP1;27/04/2008;Getafe;Ath Madrid;1;1;D;1;1;D;2.9;3.3;2.37;2.04
SP1;27/04/2008;Mallorca;Santander;3;1;H;0;0;D;2.3;3.25;3.1;2.05
SP1;27/04/2008;Real Madrid;Ath Bilbao;3;0;H;1;0;H;1.4;4.33;8.5;1.68
SP1;27/04/2008;Recreativo;Levante;2;0;H;2;0;H;1.53;3.8;6.5;1.88
SP1;27/04/2008;Valencia;Osasuna;3;0;H;1;0;H;1.83;3.6;4.2;1.98
SP1;27/04/2008;Valladolid;Almeria;1;0;H;0;0;D;2.1;3.3;3.5;2.11
SP1;03/05/2008;Ath Madrid;Recreativo;3;0;H;1;0;H;1.57;3.6;6.5;1.7
SP1;03/05/2008;Zaragoza;La Coruna;1;0;H;0;0;D;2.05;3.3;3.6;1.91
SP1;04/05/2008;Almeria;Betis;1;1;D;0;1;A;2.2;3.3;3.25;2.11
SP1;04/05/2008;Ath Bilbao;Mallorca;1;2;A;1;1;D;2.2;3.3;3.25;1.94
SP1;04/05/2008;Barcelona;Valencia;6;0;H;3;0;H;1.66;3.75;5;1.84
SP1;04/05/2008;Levante;Espanol;1;1;D;0;0;D;3.4;3.4;2.1;1.91
SP1;04/05/2008;Osasuna;Real Madrid;1;2;A;0;0;D;3;3.2;2.37;1.85
SP1;04/05/2008;Santander;Murcia;3;2;H;1;2;A;1.4;4.33;8.5;1.93
SP1;04/05/2008;Sevilla;Valladolid;2;0;H;2;0;H;1.44;4.33;7;1.63
SP1;04/05/2008;Villarreal;Getafe;2;0;H;2;0;H;1.72;3.6;4.75;1.83
SP1;07/05/2008;Betis;Valladolid;1;1;D;0;0;D;2.25;3.25;3.2;1.99
SP1;07/05/2008;Getafe;Almeria;4;2;H;1;2;A;1.85;3.4;4.33;2.07
SP1;07/05/2008;La Coruna;Levante;1;0;H;0;0;D;1.33;4.5;11;1.75
SP1;07/05/2008;Mallorca;Osasuna;2;1;H;1;0;H;2.1;3.3;3.5;1.87
SP1;07/05/2008;Murcia;Ath Bilbao;1;2;A;1;1;D;3;3.2;2.37;2.01
SP1;07/05/2008;Real Madrid;Barcelona;4;1;H;2;0;H;2.25;3.2;3.25;1.74
SP1;07/05/2008;Recreativo;Villarreal;0;2;A;0;0;D;3;3.2;2.37;1.93
SP1;07/05/2008;Santander;Sevilla;0;3;A;0;1;A;2.7;3.25;2.6;1.7
SP1;07/05/2008;Valencia;Zaragoza;1;0;H;1;0;H;2.1;3.3;3.5;1.82
SP1;08/05/2008;Espanol;Ath Madrid;0;2;A;0;2;A;3.4;3.25;2.15;1.93
SP1;11/05/2008;Almeria;Recreativo;0;2;A;0;2;A;2.62;3.3;2.6;2.04
SP1;11/05/2008;Ath Bilbao;Santander;0;0;D;0;0;D;2.6;3.3;2.62;2.01
SP1;11/05/2008;Ath Madrid;La Coruna;1;0;H;1;0;H;1.57;3.8;6.5;1.73
SP1;11/05/2008;Barcelona;Mallorca;2;3;A;1;0;H;1.57;3.75;6;1.56
SP1;11/05/2008;Betis;Sevilla;0;2;A;0;1;A;3.4;3.4;2.1;1.73
SP1;11/05/2008;Levante;Valencia;1;5;A;1;3;A;5;3.5;1.72;1.77
SP1;11/05/2008;Osasuna;Murcia;2;1;H;1;0;H;1.36;4.2;9;1.67
SP1;11/05/2008;Valladolid;Getafe;0;0;D;0;0;D;2.1;3.25;3.6;1.94
SP1;11/05/2008;Villarreal;Espanol;2;0;H;2;0;H;1.57;3.75;6;1.73
SP1;11/05/2008;Zaragoza;Real Madrid;2;2;D;1;1;D;1.9;3.6;3.8;1.67
SP1;17/05/2008;Murcia;Barcelona;3;5;A;1;3;A;5.5;4;1.57;1.61
SP1;18/05/2008;Espanol;Almeria;1;3;A;0;1;A;2.1;3.3;3.5;1.95
SP1;18/05/2008;Getafe;Betis;1;1;D;1;0;H;1.95;3.4;3.75;1.86
SP1;18/05/2008;La Coruna;Villarreal;0;2;A;0;1;A;2.37;3.3;2.9;1.93
SP1;18/05/2008;Mallorca;Zaragoza;3;2;H;1;0;H;2.4;3.6;2.7;1.58
SP1;18/05/2008;Real Madrid;Levante;5;2;H;3;0;H;1.14;7.5;16;1.86
SP1;18/05/2008;Recreativo;Valladolid;1;1;D;0;1;A;2.1;3.1;3.8;1.97
SP1;18/05/2008;Santander;Osasuna;1;0;H;0;0;D;2.25;3.5;3;1.92
SP1;18/05/2008;Sevilla;Ath Bilbao;4;1;H;1;1;D;1.44;4.33;7;1.59
SP1;18/05/2008;Valencia;Ath Madrid;3;1;H;2;0;H;2.6;3.1;2.8;1.7
